Categorical_1,Categorical_2,Feature_1,Feature_2,Feature_3,Label
2,0,4294.328659487555,4031.023123704206,4337.242828361073,4
2,1,1998.3735552057913,1640.2870137421373,3032.2908074008055,3
0,0,4384.997704584033,3971.0923372402526,4536.396141494097,4
1,1,872.5195999020661,1386.8746099150922,1570.772433634247,1
1,1,1162.6472535388361,112.79993241994961,1209.1997363821517,1
0,1,704.1896467119358,1658.1550115030482,1021.144426541139,0
1,0,670.0348935500056,1617.328741441586,1011.6447150099191,0
0,0,402.57737733040653,673.8024606734142,2132.2812515600085,3
1,0,2482.0488868108314,2089.099816436159,2575.472816262632,2
0,0,276.337650607836,368.6023645767415,446.58141902972693,2
0,0,401.7623709295992,698.192976295428,2166.085993907163,3
0,0,410.4671949930768,682.3651302875314,933.8806095786463,3
2,0,298.2099370544728,407.5512814119642,479.58173166831324,2
0,1,273.8288649145611,438.17784930860375,510.2985964960607,2
2,1,421.4371981876868,711.2980542905982,2089.5875952414663,3
0,1,99.56371254329072,188.5070507280275,307.366898834057,0
2,1,1189.2511353615319,102.18193754073845,1174.7880536186688,1
1,1,3412.049188626553,3234.248850351161,3478.9688683724416,4
1,0,719.2173079043918,1605.1709362120444,983.7812507475389,0
2,0,102.69995267786928,196.84497975132945,301.8984367001159,0
1,1,2008.5978246179354,1685.2388283375751,2157.640231405543,3
2,1,1537.0410724752876,2213.253583202222,2171.8949116128656,2
2,0,4119.418919711283,4007.1606757751338,4427.222231658109,4
0,0,387.42716628937376,708.3014917150371,892.9453477253558,3
0,0,3528.801969932272,3212.2055601176016,3530.9533504236438,4
0,1,1952.948314173135,1676.8870964621142,2952.72122672352,3
1,1,99.94357989169177,815.2115906530445,314.6827616378118,0
1,1,1960.0625582408907,1748.7368419319712,3003.721490165636,3
0,1,2060.2554865315956,1706.4168400553067,2877.3787255656925,3
1,1,78.79256843376267,214.5148814982726,320.80401253489265,0
1,1,98.90302957182624,775.9501372247524,309.1003927906591,0
2,0,4193.525131260979,3841.9584798950177,4372.8462512025135,4
0,1,880.5265645249301,1394.7608037137875,1465.5503807767454,2
0,1,1462.4131266038303,2265.239907229713,2237.898267829705,2
0,0,2801.4953056498457,2519.4346921121423,2711.9935517517856,4
0,1,103.94012742398031,225.34275478218663,308.3308553553996,0
2,1,697.3146736826519,1632.582844059712,1019.566608304679,0
0,0,104.73468299148331,796.3408421317151,283.2510585673143,0
2,1,1207.60001412053,69.38597367106911,1199.9484638227666,1
2,0,1210.5199420811298,61.8263882055319,1196.9286471109035,1
0,0,1218.5697768929044,109.80530510023081,1192.5041342657712,1
1,0,1803.4928248409456,1322.0928178230454,1936.3382042263922,1
2,1,402.38528602529345,706.6548508944644,905.6303928974057,3
1,0,674.9664436798017,832.8996816929812,977.9836989236904,0
2,1,712.8598998667783,809.0601408180727,997.4840475722419,0
2,0,137.852627412002,210.4453696600524,318.94827788624934,0
1,0,273.8712839438908,388.70104022193505,502.47461858061985,2
2,1,728.3212099813945,1570.8480178344519,976.6173252253348,0
2,0,403.44634465113216,707.9872937823227,870.0735815361412,3
2,0,2007.9593335695215,1734.4352958780098,2987.7037227965334,3
2,0,926.7843356693512,1394.9982539999821,1533.7103267947004,2
2,1,87.36350534807919,184.43228838339428,283.41165250332557,0
0,0,1767.381311942497,1302.2895314256293,1848.3694296493877,1
0,1,4130.9894388909415,4015.652728323985,4282.853088052889,4
0,0,895.6866412402392,1386.4066972029939,1514.195725548475,2
0,1,416.29219687625937,689.2001445562752,891.0263940118037,3
2,0,716.3198804914316,1574.9723998143072,966.9781977402698,0
0,0,1755.2319944036672,1303.9842701528353,1908.1118369917824,1
0,1,4236.438707079869,3993.9483008624934,4376.146304993437,4
2,1,2835.5327873925257,2510.9763456706214,2703.694500775387,4
0,0,414.00591052823955,706.5233757329174,909.3861962254766,3
1,0,439.7216312621367,692.5440583150487,870.4457274575017,3
1,1,3504.0140218130787,3280.480198869823,3351.5197046072935,4
0,1,2855.248418124042,2494.4990484975174,2675.2730244851696,4
0,1,1188.6727338025694,95.37882110867405,1222.0673992846837,1
2,0,2817.7395558906364,2514.042910705529,2743.4736989024127,4
2,1,4135.084897168603,3996.1990419132817,4462.3934782321585,4
1,1,1160.8867237125469,100.10347176968297,1187.8367630738073,1
1,0,1967.9056211429531,1623.1854445451534,3020.713556721623,3
2,0,2526.4390226081723,2101.868414582065,2573.877480651313,1
2,1,99.54901450861087,209.0575471689586,292.89647378124243,0
1,0,611.1159841301899,1638.851199310765,1036.4906807726015,0
1,1,1844.6924852272618,1285.2319585555692,1899.819743608982,1
1,0,907.6882345295036,1396.7743682236037,1502.439418172505,2
0,0,735.6862058746076,1604.8493009357705,1009.9127531284773,0
1,0,2754.0867892137453,2490.073592157422,2677.7474280017177,4
2,0,313.5888780462533,385.1539832164743,524.9936390978045,2
2,0,404.7440371191452,680.1855244917857,896.3176318529505,3
0,0,394.3938010885823,678.2844400528865,923.9838610379651,3
0,0,98.7453174173266,816.4167895207916,313.5394753516136,0
1,1,4227.098608418414,3954.1551262604808,4314.721149612825,4
2,0,409.12628642439944,677.9343638699727,920.9965836891504,3
0,1,3483.178224802725,3218.782080584679,3454.6083991483415,4
1,1,385.0113086417097,686.6755631085858,942.6710174624482,3
0,0,3494.6327902405746,3179.6750954973363,3493.3439639255753,4
2,1,1182.1915321310637,87.33374636118327,1193.8758882526442,1
1,1,917.9118883772176,1406.3722721451368,1547.7441519488923,2
1,1,399.09470773937727,668.3973913281721,907.9395236344221,3
2,1,1477.23581479777,2265.511988283408,2192.611703952686,2
0,1,2459.1715401200227,2138.654941232322,2574.8576890422146,1
0,0,292.0174674249334,426.3352257105651,493.1205697632035,2
2,0,1989.0954363619405,1628.9902913103288,2947.2361164667886,3
0,1,2017.333439297744,1683.6312309457876,3085.6471835973352,3
2,0,393.9392268931555,706.3026593179228,2046.6095472174206,3
2,1,1812.639748507146,1309.4196156292683,1864.5836741077505,1
0,1,887.7944716948109,1421.2186591753202,1505.2281932529436,2
2,0,686.147040555767,776.1081532154305,956.4062934412372,0
0,0,725.7222367151187,1609.7276859492151,965.0844435151209,0
1,0,4257.859174815602,3954.087843131511,4381.17451069307,4
0,1,2831.0041328650937,2524.78240654773,2681.6239846418953,4
0,1,2083.652304527963,1650.1078213662086,2997.5433773471564,3
1,1,1777.7587018125541,1272.5697528300623,1873.2605955233023,0
2,1,88.84584275879976,191.9630142577296,282.4843058839455,0
2,1,415.4530136372676,695.5525860678056,2163.9231385951844,3
2,1,719.818238583035,825.437171711018,1003.5821385392608,0
2,1,310.3155089197281,426.3125474291451,493.14608018841164,2
1,1,1553.4783006209016,2257.7710722061383,2203.964422188846,2
1,0,4078.8368303663487,3929.0407851026425,4449.821648412915,4
0,1,1545.1898607149337,2343.0015835587487,2197.1686339751504,2
2,1,102.89629822267977,212.20428744869773,279.67885462408225,0
2,0,3518.1220554908164,3194.854838923416,3470.7121567710715,4
1,1,1190.077316469462,85.8941011029785,1171.8333531057144,1
0,0,73.33678567345463,211.95304181339839,324.45101814706914,4
0,0,4260.255272165875,3993.3634217238528,4383.064153156241,4
0,0,403.2819349563137,705.6543545242108,2113.3003004814886,3
1,0,739.1817153678285,810.7421257008742,960.425846863168,0
2,1,707.2475477471392,802.3474341450569,973.4817071398273,0
2,1,4106.311286026043,4023.3760376099294,4354.529797175214,4
0,1,1979.1881832202034,1690.9716833358502,2065.338802508646,3
1,1,1765.930521260875,1319.6753880616084,1888.8580723367925,1
1,1,1203.6471351780906,111.82240427927302,1197.6812609661315,1
0,0,2787.575025780284,2511.1475270109045,2708.8653258986096,4
0,0,3470.3912477885747,3205.9997227829235,3540.8785920104137,4
2,1,3533.2881629494914,3187.947638353049,3468.610761319425,4
0,1,667.4257328440367,789.7272979936565,969.178305052818,0
1,0,297.46751056861257,409.69883697888974,485.5185281585478,2
2,0,745.7594272022411,1579.0098092341614,1004.0735082012088,0
1,1,2752.226739586026,2525.377763773829,2694.709454022495,4
1,1,1390.7714051425874,2266.189646421252,2185.9139988537127,2
1,0,2806.623192467643,2465.474092563073,2719.222356624742,4
0,1,3432.38624857528,3242.8373002357635,3423.0045418973173,4
1,0,392.1580464704931,680.4386619263151,908.903593290098,3
0,0,111.56488188048763,217.80400208747128,305.6660619895609,0
2,1,1481.2634828857,2286.352001162527,2193.23282060162,1
0,1,855.5529583127199,1421.5090813427516,1490.3544452739852,2
0,1,1473.8718590477586,2286.077653613774,2205.2054221372346,2
0,0,656.7174965915917,1613.0524924582876,973.0722219236333,0
1,0,4190.662464985738,4051.2497081556317,4427.5148893549285,4
0,1,3492.707042854702,3262.8984097451234,3530.2506813417644,4
1,1,383.57600015724523,710.9920272013729,2157.2127163895916,3
0,0,288.8329894239912,382.56058091020066,462.7601724472364,2
2,1,2083.9906590351943,1718.3127261424704,2918.90331989667,3
2,0,1444.0181016174101,2292.9805458012534,2190.1186836647735,2
0,1,3433.396115765717,3270.4191414739525,3529.642301058338,4
0,1,2063.164246756599,1695.9598445780628,2904.1220144041317,3
1,1,3471.9181160687854,3185.150770081757,3447.9468981789964,4
0,0,410.45371118286374,721.6823766110392,911.2620896443659,3
1,1,689.4068911628385,1597.8234791493817,1011.3368992421608,0
1,1,2521.030962260089,2061.9868243334654,2617.0137427456307,1
1,0,3519.4919046430246,3218.116747647343,3477.9912409893964,4
0,0,891.5803858455877,1340.3718354607038,1485.633572495383,2
1,0,2465.0115138075143,2032.1527931008545,2586.2831329673336,1
1,0,2462.2166096318247,2104.6441789060354,2661.535706930868,1
2,1,2511.2734652393588,2161.114511717701,2554.668634782863,1
1,1,1204.1063186109777,115.61921724125293,1185.6184990973327,1
0,0,906.0314760764057,1368.9818350024707,1564.9348685366156,2
0,0,929.6373100837609,1414.5929506590176,1464.3520634020538,2
1,0,4213.064973862228,4031.615218766883,4431.532425716652,4
2,1,104.63532304674891,190.32531926545758,301.6446951641892,0
0,1,668.1937158506882,805.6753455600436,1031.73042360734,0
2,1,3534.7940732829725,3186.504267575069,3503.6530590309794,4
0,0,410.93494727959666,676.6533289336793,875.7020727882435,3
2,0,1493.6187120849513,2220.658118802854,2164.535649468176,2
0,1,3506.0711339659483,3244.8818832529464,3658.090079267654,4
1,1,2861.046330258505,2491.2174478752813,2703.922269415875,4
0,1,967.967613347397,1374.722334420844,1511.0160194417767,2
0,1,1201.6300952993054,115.55542610371673,1213.0584141257848,1
0,1,3510.91816704231,3123.9702240659703,3552.855839743135,4
1,0,85.93663227142676,813.4305153593223,301.64408686860054,0
0,0,895.6899589051167,1413.2457054464546,1526.1186200364102,2
0,0,916.139114994074,1384.4982043918646,1529.7929974971726,2
1,0,744.2192464591175,1609.1723846820505,971.3235548591841,0
2,0,941.2570497434024,1432.8762938288494,1421.1761283524177,2
0,1,1199.0966930941747,125.64251945616651,1196.6788295278664,1
1,0,415.0761362659438,704.3044123705196,880.7366482505213,3
2,0,2815.071039528188,2524.251455778912,2675.703665417446,4
2,1,332.4368463277096,392.00945716949406,552.0622649435875,2
0,1,4257.883955906129,3960.3169150049453,4361.951610503762,4
0,1,2048.5923535362535,1646.841680850577,2088.3967796201314,3
2,1,1190.723331059377,65.36967858810591,1243.814920653339,1
0,1,1206.8821224861751,92.46251132829138,1177.7513668011477,2
0,0,1466.991399946335,2352.458322698646,2265.202125619899,2
0,0,3548.7770136833456,3153.276452385799,3450.0309077704947,0
0,0,292.0532174669976,396.0025729359736,544.9507692986305,2
2,0,368.35852159802863,692.8079228213951,2099.820164639991,3
0,0,1424.9552730437606,2335.6529317911377,2126.667983956783,2
1,1,425.82768736363914,681.4824802465009,960.5357056004783,3
1,1,1643.5724229052937,2336.825389799372,2216.8260826106443,2
2,0,2550.5778064547203,2124.5811560059483,2570.690512895368,1
2,0,1942.6638614159676,1751.8668557431672,2956.7812188716257,3
1,1,3503.6894938521127,3300.4471200821936,3463.559573422115,4
2,1,1512.342734951244,2341.7799228097633,2146.990215578388,2
0,0,411.22885752148034,702.9840349722173,2091.753916896,4
1,1,1789.3986601885924,1320.7140060272984,1913.6741535410267,1
0,0,1562.9488316642253,2371.3194941313654,2169.0294784479665,2
0,0,868.4004700169374,1402.773753537301,1489.2154317822017,2
1,0,293.82644262809157,400.8541582047834,493.5558110537746,2
1,1,647.0246945588427,1554.6934543344212,1003.2247393362816,0
1,1,401.64718740189596,727.6250799077272,894.3187587432792,3
2,0,2005.485631207107,1702.7092073232984,3043.5469715743466,3
0,1,386.28032930531856,651.7973502806001,928.4557963617732,3
0,0,1453.2705838642942,2298.9498691198423,2169.292707335475,2
0,0,3580.197815907414,3205.314603352215,3499.423913579379,4
0,1,267.2746212179941,409.34769542048986,482.8003605800067,2
0,1,1813.0873726705172,1259.5499977984687,1858.7871599271882,1
0,0,4224.202639928926,4059.3373722582464,4375.724105533714,4
2,1,690.6313540048989,1664.8172497155097,998.6361359014138,0
0,0,3421.466490097687,3164.0807275400834,3480.945351308715,4
1,0,719.4402372490468,1644.7655527232694,1037.2736887320102,0
1,1,728.2447878068426,1611.5787431966764,991.3186460086488,0
1,1,962.6161479670907,1393.753575285796,1512.0413920315216,2
2,1,89.59002240496376,204.58818576499343,306.16189114092396,0
0,1,395.4728847003048,727.5665677554686,939.1472212052885,3
1,1,1982.2605096973778,1623.2814014225833,3003.8026408080786,3
0,0,4305.034623073606,3977.263378066984,4360.053981794306,4
0,1,1981.8607376912632,1726.879445130649,3021.1465945070145,3
1,1,4112.561862061568,4191.53397585094,4255.672133116306,4
1,1,923.7569258146123,1363.572728052585,1493.6316397260136,2
1,1,3432.8869865413117,3281.3334555405086,3425.125612646593,4
1,1,363.7621221913384,719.0156463209735,886.0334195957065,3
0,0,83.5930900455194,202.64709368383234,305.01618045679953,0
0,0,921.2639454361096,1402.2727366945394,1505.5829556888082,2
2,0,1605.5851241619307,2352.445169835155,2193.665965301535,2
2,1,3420.7771200625975,3173.1259694731602,3479.060753499019,4
1,1,422.9662288400484,716.561874667365,2089.3808458591734,3
2,0,397.80117815844,674.2732731149441,963.0295564798346,3
1,0,107.55007310852513,831.6532383868453,329.8961682089966,0
2,0,2522.634417905565,2094.693220660534,2550.833572475703,1
0,1,2522.6073518575627,2096.1066429206317,2625.5839338262313,1
2,0,1421.6639071469456,2325.928963254857,2186.424654403075,2
1,1,4132.86813616405,3990.7473416800312,4522.248044552197,4
2,0,3501.2606576120625,3177.32535898899,3506.3346277416904,4
0,0,113.12747970149108,794.3885693842334,294.7528392965169,0
2,1,85.80091457819927,193.91953797601897,272.6759872759503,0
1,1,2010.0117656725065,1744.2659506891537,2136.642610512402,3
0,1,323.26965951127227,384.8385767046332,494.01884445296355,2
0,1,2042.0353313037333,1653.7505741769637,2084.6472557441093,3
0,1,716.3301936080355,1624.2323620163247,1044.6466605876467,0
0,0,1201.9720554347723,106.41973898030065,1219.3436461595584,1
1,1,684.082766227331,1585.739648329758,1021.5394545006217,1
2,0,888.410750566429,1369.3733215146954,1494.6813937560942,2
0,1,80.8350437763333,192.32864128502567,274.4476074753334,0
2,0,724.7314553676415,1604.510792399172,1001.0147975944109,0
1,1,85.54905121731977,219.89930568570088,277.40318863652647,0
2,0,405.42345093807546,697.5794739155361,885.7338062538264,3
0,0,1758.099310788341,1316.1128692727307,1932.0432912225926,1
2,0,2756.560378179384,2521.355329592739,2704.4623282028547,4
1,0,697.6405709167273,1583.9489918972383,999.9409583318931,0
2,1,1758.9177647517097,1285.3023505634512,1916.718345938346,1
2,0,2808.8556415999765,2524.4004871258594,2722.9207730293588,3
1,0,2814.9853832388885,2465.8145082086808,2693.2046942232037,4
0,0,2478.4084664382804,2065.8213957554112,2635.725065677412,1
1,1,1218.4806435841392,94.63524539875255,1204.8195393215087,1
0,1,890.132488449896,1407.6775970195529,1488.382519572973,1
2,1,315.76035620616005,376.54155405501234,479.5998781649598,2
0,1,396.1213955443978,722.2378959618233,2117.3232552848317,3
2,1,1943.724599790966,1669.2747125615826,3082.6190172187185,2
0,1,2057.623680934345,1660.5809619095828,3066.967301794534,3
0,1,413.7213076231194,683.0410821212536,902.313900353202,3
0,0,1795.4249501606773,1341.7835078746214,1918.3975684617455,1
2,0,1980.1232313285539,1708.2003615039068,2140.791360399126,3
0,0,2469.281489283539,2112.480849259613,2617.9675902719464,1
2,0,2826.260100879248,2488.198669211541,2711.588684427789,4
0,0,4189.201180071554,3984.6158208302127,4502.743919049982,4
2,1,95.9382216306566,200.95660370431548,283.302020988961,0
0,0,286.2417344870497,366.02094469607766,475.5996273641092,2
1,0,2495.747305962204,2047.0914776423854,2605.1138477905292,1
1,1,311.567506112028,378.2063723367685,520.08936252916,2
0,1,1481.2935798789897,2345.1210021717116,2173.37107406745,2
0,1,4182.272954037954,3913.702897314761,4391.097933966281,4
2,1,1465.3466366741302,2253.038505281023,2192.6822363389824,2
0,0,682.2407950317953,1628.9585738479027,1015.9849300484923,0
0,1,2524.9029122491334,2083.432090092724,2592.3371859964236,1
2,0,1978.6460958114374,1703.7445140123154,3058.7385072279662,3
0,0,394.08126013364,678.7396154440563,2075.3102680180377,3
1,1,119.62512463590164,781.6924007407746,283.70169128979524,0
0,0,3485.3501653012045,3198.317178335213,3500.014262529836,4
1,1,301.1215848227264,409.39961674909006,509.8252356778128,2
2,1,100.7014207559297,192.82486684816817,303.88488722483385,0
1,0,1956.62192991223,1748.846540797499,2084.2464642425634,3
1,0,696.5678543326067,786.4075380075905,975.8999818761853,0
1,0,2797.323633202016,2475.306675243421,2709.7063636214884,4
1,1,2782.7229479454986,2541.9855364182185,2678.0563091606405,4
2,0,1841.5171160184718,1281.905634882385,1886.40358038486,1
2,1,1208.9919050435788,91.64590183649045,1213.722559252101,1
0,0,1807.7727025249067,1296.5153721639997,1865.8726543500243,1
2,0,2769.863148537075,2507.476891365081,2710.832571306853,0
1,0,2005.32318553336,1656.9520647440409,2990.5463399130913,3
0,0,707.7240660934244,787.470399606523,1031.5251262239267,0
1,1,421.75205031378357,706.9512720038063,893.6532800969686,3
2,1,2804.095045574837,2519.6742542978213,2709.2899943151774,4
1,1,409.7608572527085,693.013104802918,847.833827957229,3
2,1,2045.3943346194258,1722.964209529971,2978.5267133236302,3
1,1,1505.4658264853845,2236.9442234915073,2182.4332636461054,2
1,0,2504.7762255018683,2108.42640140213,2567.798173163337,1
0,0,1496.756621237057,2337.117627152049,2177.496704757159,2
2,0,2022.557027303656,1764.979937499866,2082.0020498038816,3
2,0,2003.5151922252876,1722.1488249682482,3030.339006035658,3
1,0,694.0603199592312,1591.4886128430308,1027.3767183542438,0
0,1,423.631987039879,701.6970002565225,898.8042339735646,3
0,0,96.31182731494934,204.7819683756865,319.15897715723366,0
0,0,91.43177707876312,809.3668112076048,303.78695751886664,0
0,0,422.4942520379997,683.261238325318,881.9732834325886,3
1,0,1794.1735320398739,1245.535612297108,1839.8771350442044,1
1,0,1793.9811444193504,1271.066565656619,1906.6818917765797,1
1,1,1949.8431376153717,1691.065666499262,2981.4181726693155,3
2,0,98.07165652941062,224.50625828419106,323.17969746781694,0
2,0,2805.5652387308355,2494.9943915112426,2674.0070499861695,4
2,0,2447.5327674912064,2145.770867341792,2620.312673642856,1
0,0,1773.335921243627,1253.4852559719598,1869.0036992920839,1
1,0,1518.8180974008835,2263.0536715238545,2189.7531299627576,2
2,0,3521.0058771669746,3250.5548079544847,3500.4440992488694,4
0,1,1856.7483020207512,1285.465171173155,1906.2624743683652,1
2,1,4276.462644218017,3943.4857650820227,4371.561010428047,4
0,0,722.2269159589207,806.2112640707203,994.15469874654,0
2,1,92.31717103505808,204.9192058602854,294.2406581346649,0
2,0,1194.2024995890042,82.68664559871773,1184.519981741911,0
1,0,848.6800952857512,1405.2877276445652,1515.2630840891654,2
0,0,393.596858789097,713.5440927117966,886.0035118522386,3
2,0,1794.024377160228,1280.2862259045548,1897.5691143587733,1
0,0,3531.133728965945,3134.912254627531,3595.484823983966,4
2,1,2789.56280595701,2527.9064373060946,2717.2805902858963,4
1,1,1537.2853499652053,2292.8972862797186,2168.637749532138,2
1,0,400.3387460131352,695.5251398366215,913.6125930396854,3
1,1,101.01124497291275,793.8605003758627,322.16100893788536,0
2,1,1959.0803766421352,1720.7398657264853,3034.837536232456,3
0,1,2539.7596044291804,2133.625384441801,2581.2817011068437,1
0,1,1234.1127703803957,73.16316397160469,1198.3457997507396,1
0,1,97.3252156050456,818.8648456976093,307.7600537473362,0
1,1,2819.3427965090204,2459.2427643535916,2727.132801544547,4
1,1,1956.9856859816557,1751.039500935944,2892.952405174181,3
1,1,1180.824814233591,95.47782915972616,1203.3094537716913,1
2,1,324.4073924704644,390.6503429717569,501.7299766001302,2
0,1,2436.265433701812,2077.634901281841,2577.9600493719863,1
1,1,3431.470714311849,3214.6019699956787,3581.24447093125,4
1,0,2545.597496463517,2122.284615309725,2555.0648780054885,1
0,1,675.7415132557114,1609.1356453355588,1032.076612348803,0
1,1,1784.3560295469438,1354.0564413656489,1860.564481020041,1
1,0,399.14321864687514,700.1621113438525,2097.129563608938,3
1,0,1957.2241994784915,1717.8829886944068,2158.719451473353,3
2,0,293.61701568045703,406.87612546153775,503.4802567807558,3
2,0,2406.419588458724,2071.4125922086646,2606.485577530965,1
2,1,118.1476644278467,805.183211673228,289.09107328174434,0
0,0,717.3149786906214,768.4289697986426,999.3498101132498,0
0,1,3508.34756128743,3151.421641582477,3511.4689153058735,4
1,1,387.90800049330005,723.364503986524,928.1968694753444,3
0,1,1436.1803148310187,2310.887164013239,2172.4846993468664,2
2,1,406.1671426774396,722.1887327033553,890.4025130594538,3
1,0,874.8668528995108,1414.5263951864235,1508.3952477377318,2
0,1,2045.2425116432123,1723.638751230743,3009.017356409935,3
1,1,2027.7160507349067,1768.9417574321797,3014.13784042227,3
0,0,1210.5794240021692,85.47031001831397,1192.6915754724105,1
1,0,272.22727371146374,379.1235736238076,526.8732493646878,2
0,1,2037.0584991873022,1680.33309524364,3014.9031657704004,3
1,1,747.8975691504296,1594.7699019947456,997.7255504930254,0
2,0,892.7914530720639,1391.3742561519248,1527.6875760972873,2
0,0,1446.0519687440305,2330.603140796341,2240.972940461288,2
1,0,3474.3109465246057,3295.6693801071397,3578.38683868843,4
2,1,1994.5246446853882,1700.4091304072906,2994.9782284360576,3
0,0,98.5594335850854,776.1827134150434,310.9292104334341,0
2,1,2038.7952563315284,1746.3646876893877,3021.488155918709,3
0,1,3414.6246928223136,3147.345546856651,3531.043868424568,4
1,0,2757.170793716049,2524.2542751113333,2678.452182974786,4
1,1,2558.7579856800144,2119.3469036923443,2598.1090554569646,1
2,0,866.5599996954016,1370.1118338859794,1479.6914985005853,2
0,1,816.228988303572,1394.8910615924208,1489.2064887470735,2
1,1,2774.2421402737687,2477.0693497968696,2698.26093341188,4
2,1,407.8837948891371,726.3138124194988,893.570708026261,3
2,1,1788.6374996859963,1305.3791574620302,1902.5649496799454,1
2,0,94.25940197709632,199.34542004756307,298.0633532409409,0
0,0,399.59001824342016,714.6053412531304,904.9106695714012,3
0,1,2106.7925869255737,1685.6662743832735,2954.5753382009993,3
0,1,654.8872453407768,800.1844185843431,1021.9189398149929,0
0,0,2039.0949400340228,1695.5678942678373,2902.050221267091,3
1,1,105.31318665951451,218.18041567125513,289.86302128820074,0
2,1,2481.3307496396837,2165.926433805275,2543.897714273195,1
0,0,77.73667403150019,774.2684224348775,304.755016601411,0
0,1,406.7451233750405,681.8985546020463,946.6769280355273,3
0,0,1998.083016220429,1682.2807869089675,2973.1420611700883,3
0,0,1213.5480833699278,110.28379262632369,1194.2720270395678,0
2,1,1222.3111164710047,77.49816258148681,1158.3174336584038,1
2,0,270.5974485179381,400.08776654599006,501.46893536403206,2
0,0,3530.888343409269,3261.3153922260517,3440.9710457151637,4
2,1,2521.5603670384417,2076.025716955125,2572.29062936637,1
1,0,1480.7854744437295,2300.5468375401106,2087.6868890926635,2
2,1,1974.9060816496733,1696.1912951119418,3023.679945263809,3
2,0,2802.676526672748,2526.5059506747507,2707.3206850662973,4
0,1,2804.5839639697206,2461.45957566629,2681.9576248893904,4
2,1,2017.1833819746942,1675.4049714396856,3073.818988917302,3
1,1,402.6059186125633,699.4643060943781,926.7312058208706,3
2,1,1960.1818467075277,1788.906119777779,2093.0711602455226,3
2,1,1521.636848340819,2309.122346449511,2115.5760710719355,2
1,1,4232.403353910741,4051.181170281265,4375.335208981231,3
1,0,1196.7029259076621,89.54801739212267,1183.6860271365792,1
0,0,1179.2916008669256,77.80338503830878,1214.8302468916943,1
0,1,1595.1764469322823,2308.5713674691056,2212.6284093777867,2
0,0,714.2145177466859,823.2773611728481,1027.4645217018578,0
0,1,3387.9769371895914,3210.2081347931585,3503.7857982224436,4
1,1,386.06810641284284,669.7781315307919,845.0118153953645,3
1,1,99.35898905491342,201.66634663915323,301.0016426372045,0
0,1,1475.6611495985676,2361.788071714174,2184.9233984637976,2
1,1,4254.222918744899,3953.819419475703,4331.680571328002,4
1,1,684.8602931437588,1552.6997199163573,1033.4975054936929,0
0,0,4159.065486929226,3963.9154257501486,4442.846154538323,4
0,0,4187.807117599439,4053.3585064703034,4287.335916518951,4
2,0,2011.4421089504904,1734.9369229059337,3102.507315973993,3
0,0,433.9388290579792,705.0083996651161,911.9887070910794,3
1,1,84.15585286668473,189.29785067173898,312.9900698589029,0
1,0,732.0926198939001,1523.4668594919797,1029.4900419538312,0
1,0,3466.547535852945,3237.32944122162,3574.200132376352,4
0,0,2774.2253021404804,2482.2149753913654,2668.8326186600884,4
1,1,97.78664663515238,187.92730119034417,284.7662136468928,0
1,0,1972.9055966448502,1716.3576651198969,3081.0285746820073,3
1,1,2826.170789832435,2493.939734172265,2702.2118268277513,4
2,0,1998.1416311384382,1723.2834468239096,2926.7810879285394,3
1,0,692.5041182677397,1549.7313926552401,1009.2061818131795,0
0,0,315.69922293581436,412.3901790721178,497.56710127395456,2
2,1,3482.991508055507,3222.8395352877283,3596.3730854040214,4
1,1,1832.1924513822166,1323.9721854926097,1966.202058400408,1
2,0,99.16339441659571,201.82801377335008,309.55397967829043,0
0,0,1474.332333216159,2319.791581354634,2243.0703190850477,2
1,1,79.34195620176838,198.2616356072722,311.7626436526403,0
0,0,2503.0307300974514,2163.150519805657,2550.0213831524397,1
1,0,285.0856452702134,410.22872883614144,514.3676579670592,2
0,1,1831.7307867093516,1338.332812353576,1920.0499783467155,1
1,0,1539.049975523429,2268.3596719434536,2239.3705208006936,2
2,1,386.18105534413644,713.941687371874,2117.242244121875,3
2,0,1951.906973016166,1703.52769187762,2992.7251902765393,3
2,1,1797.744416979282,1291.3344251005085,1905.8629302599522,1
2,0,1195.620217239226,100.8095034702591,1199.7443036893449,1
0,1,379.3099345910336,703.4470324474547,912.5300697230815,3
2,1,1778.1129171972943,1278.0637117816937,1891.620293162103,1
0,1,419.5782640490628,706.5395807585807,2046.2738113462738,3
0,0,2785.4089177728983,2533.718806811645,2657.636742569025,4
1,1,353.7908106606547,740.2587443027049,2122.17567119957,3
0,0,2860.0826406361434,2496.625710872047,2722.150714553811,4
1,0,2493.6858481523477,2041.1125827214776,2649.971902518883,1
2,0,991.1286426578077,1413.3012931957462,1509.3038764487283,2
1,1,2505.839245556274,2042.5024606338613,2597.794429457934,1
1,1,2778.5413269099786,2525.6402644870373,2681.478738828065,4
0,0,113.9318827441125,192.1420792298427,275.43902848104824,0
0,1,1794.2030064522726,1303.0908887484156,1909.195923005281,1
2,1,414.7328207197555,699.7489394668166,867.7260325346499,3
1,0,1787.1957938552293,1281.8490888511333,1874.2603641061748,1
2,1,1458.024437914755,2255.830446102365,2199.5769794355956,2
2,0,1945.193368127967,1766.6609875303684,2029.9674335827378,3
1,1,695.2547119893688,1623.825272152593,1019.5014860364939,1
2,0,412.3594948202242,712.706236700274,2052.8468651790877,3
